Country,Item Type,Order Date,Order ID,Order Priority,Region,Sales Channel,Ship Date,Total Cost,Total Revenue,Units Sold,profit,Profit_Margin,Month,Year,Days_Took_To_Ship
Niger,Personal Care,11/3/2017,699285638,High,Sub-Saharan Africa,Online,3/28/2017,170860.05,246415.95,3015,75555.90000000002,30.661935641747224,November,2017,220 days
Azerbaijan,Cosmetics,6/2/2010,382392299,Medium,Middle East and North Africa,Online,2/25/2010,1904929.22,3162704.8,7234,1257775.5799999998,39.76898444647758,June,2010,97 days
The Gambia,Cereal,7/6/2012,994022214,High,Sub-Saharan Africa,Offline,8/6/2012,247921.87,435466.9,2117,187545.03000000003,43.067574137092855,July,2012,31 days
Slovakia,Vegetables,6/10/2012,759224212,High,Europe,Online,10/11/2012,15549.03,26344.26,171,10795.229999999998,40.97754121770738,June,2012,123 days
Myanmar,Clothes,11/14/2015,223359620,High,Asia,Online,11/18/2015,212531.2,648030.4,5930,435499.2,67.20351390922401,November,2015,4 days
Comoros,Cereal,3/29/2016,902102267,High,Sub-Saharan Africa,Offline,4/29/2016,112659.82,197883.4,962,85223.57999999999,43.06757413709285,March,2016,31 days
Iceland,Cosmetics,12/31/2016,331438481,CriticaLow,Europe,Online,12/31/2016,2334947.11,3876652.4,8867,1541705.29,39.76898444647758,December,2016,0 days
Switzerland,,12/23/2010,617667090,Medium,Europe,Online,1/31/2011,15470.91,22312.29,273,6841.380000000001,30.661935641747217,December,2010,39 days
Macedonia,Clothes,10/14/2014,787399423,CriticaLow,Europe,Offline,11/14/2014,281057.28,856973.76,7842,575916.48,67.20351390922401,October,2014,31 days
Mauritania,Office Supplies,11/1/2012,837559306,CriticaLow,Sub-Saharan Africa,Offline,1/13/2012,664599.36,824431.86,1266,159832.5,19.386987300563565,November,2012,293 days
Albania,Clothes,2/2/2010,385383069,CriticaLow,Europe,Online,3/18/2010,81320.96,247956.32,2269,166635.36,67.20351391,February,2010,44 days
Lesotho,Fruits,8/18/2013,918419539,Low,Sub-Saharan Africa,Online,9/18/2013,66473.52,89623.98,9606,23150.459999999992,25.830653804930325,August,2013,31 days
Saudi Arabia,Cereal,3/25/2013,844530045,Medium,Middle East and North Africa,Online,3/28/2013,475817.93,835759.1,4063,359941.17,43.06757413709285,March,2013,3 days
Sierra Leone,Office Supplies,11/26/2011,441888415,Medium,Sub-Saharan Africa,Offline,7/1/2012,1814786.72,2251232.97,3457,436446.25000000023,19.386987300563575,November,2011,218 days
Sao Tome and Principe,Fruits,9/17/2013,508980977,High,Sub-Saharan Africa,Offline,10/24/2013,52848.04,71253.21,7637,18405.170000000006,25.830653804930336,September,2013,37 days
Cote d'Ivoire,Clothes,8/6/2012,114606559,CriticaLow,Sub-Saharan Africa,Online,6/27/2012,124794.88,380512.96,3482,255718.08000000002,67.20351390922401,August,2012,40 days
Fiji,Clothes,6/30/2010,647876489,CriticaLow,Australia and Oceania,Offline,1/8/2010,354995.2,1082418.4,9905,727423.2,67.20351390922401,June,2010,173 days
Austria,Cosmetics,2/23/2015,868214595,High,Europe,Offline,2/3/2015,749700.51,1244708.4,2847,495007.8899999999,39.76898444647758,February,2015,20 days
United Kingdom,,5/1/2012,955357205,Low,Europe,Online,2/14/2012,141716.28,188452.14,282,46735.860000000015,24.799856345489104,May,2012,77 days
Djibouti,Cosmetics,7/4/2014,259353148,High,Sub-Saharan Africa,Offline,4/19/2014,1899925.95,3154398,7215,1254472.05,39.76898444647758,July,2014,76 days
Australia,Cereal,9/6/2013,450563752,High,Australia and Oceania,Offline,2/7/2013,79869.02,140287.4,682,60418.37999999999,43.06757413709285,September,2013,211 days
San Marino,Baby Food,6/26/2013,569662845,Low,Europe,Online,1/7/2013,757245,1212580,4750,455335,37.55092447508618,June,2013,170 days
Cameroon,Office Supplies,7/11/2011,177636754,Medium,Sub-Saharan Africa,Online,11/15/2011,2896729.28,3593376.78,5518,696647.5,19.38698730056357,July,2011,127 days
Libya,Clothes,10/30/2010,705784308,High,Middle East and North Africa,Offline,11/17/2010,219197.44,668356.48,6116,449159.04,67.20351390922401,October,2010,18 days
Haiti,Cosmetics,10/13/2013,505716836,High,Central America and the Caribbean,Offline,11/16/2013,448977.65,745426,1705,296448.35,39.76898444647758,October,2013,34 days
Rwanda,Cosmetics,11/10/2013,699358165,High,Sub-Saharan Africa,Offline,11/25/2013,1178928.41,1957344.4,4477,778415.99,39.76898444647758,November,2013,15 days
Gabon,Personal Care,8/7/2012,228944623,Low,Sub-Saharan Africa,Offline,9/7/2012,490535.52,707454.88,8656,216919.36,30.661935641747213,August,2012,31 days
Belize,Clothes,7/25/2016,807025039,Medium,Central America and the Caribbean,Offline,7/9/2016,197048.32,600821.44,5498,403773.11999999994,67.20351390922401,July,2016,16 days
Lithuania,Office Supplies,10/24/2010,166460740,High,Europe,Offline,11/17/2010,4350343.52,5396577.27,8287,1046233.75,19.38698730056357,October,2010,24 days
Madagascar,Clothes,4/25/2015,610425555,Low,Sub-Saharan Africa,Offline,5/28/2015,263137.28,802333.76,7342,539196.48,67.20351390922401,April,2015,33 days
Turkmenistan,Office Supplies,4/23/2013,462405812,Medium,Asia,Online,5/20/2013,2630049.6,3262562.1,5010,632512.5,19.386987300563565,April,2013,27 days
Libya,Fruits,8/14/2015,816200339,Low,Middle East and North Africa,Online,9/30/2015,4657.16,6279.09,673,1621.9300000000003,25.830653804930336,August,2015,47 days
Democratic Republic of the Congo,Beverages,5/26/2011,585920464,CriticaLow,Sub-Saharan Africa,Online,7/15/2011,182506.39,272410.45,5741,89904.06,33.00316122,May,2011,50 days
Djibouti,Cereal,5/20/2017,555990016,High,Sub-Saharan Africa,Online,6/17/2017,1013704.16,1780539.2,8656,766835.0399999999,43.06757413709285,May,2017,28 days
Pakistan,Cosmetics,5/7/2013,231145322,Low,Middle East and North Africa,Offline,8/16/2013,2604860.36,4324782.4,9892,1719922.0400000005,39.768984446477596,May,2013,101 days
Mexico,Household,6/11/2014,986435210,CriticaLow,North America,Offline,12/12/2014,3494663.16,4647149.58,6954,1152486.42,24.799856345489097,June,2014,184 days
Federated States of Micronesia,Beverages,10/28/2014,217221009,CriticaLow,Australia and Oceania,Online,11/15/2014,298158.41,445033.55,9379,146875.14,33.00316122233931,October,2014,18 days
Laos,Vegetables,9/15/2011,789176547,CriticaLow,Asia,Offline,10/23/2011,339350.76,574951.92,3732,235601.16000000003,40.97754121770739,September,2011,38 days
Monaco,Baby Food,5/29/2012,688288152,High,Europe,Offline,2/6/2012,1373243.88,2198981.92,8614,825738.04,37.550924475086184,May,2012,113 days
Samoa,Cosmetics,7/20/2013,670854651,High,Australia and Oceania,Online,7/8/2013,2542187.82,4220728.8,9654,1678540.98,39.76898444647758,July,2013,12 days
Spain,Household,10/21/2012,213487374,Low,Europe,Offline,11/30/2012,2267963.02,3015902.51,4513,747939.4899999998,24.799856345489093,October,2012,40 days
Lebanon,Clothes,9/18/2012,663110148,Low,Middle East and North Africa,Online,8/10/2012,282562.56,861563.52,7884,579000.96,67.20351390922401,September,2012,39 days
Iran,Cosmetics,11/15/2016,286959302,High,Middle East and North Africa,Online,8/12/2016,1708748.37,2836990.8,6489,1128242.4299999997,39.76898444647758,November,2016,95 days
Zambia,Snacks,4/1/2011,122583663,Low,Sub-Saharan Africa,Online,5/1/2011,398042.4,623289.3,4085,225246.90000000002,36.13841918993315,April,2011,30 days
Kenya,Vegetables,3/18/2012,827844560,Low,Sub-Saharan Africa,Online,7/4/2012,587135.01,994765.42,6457,407630.41000000003,40.97754121770738,March,2012,108 days
Mexico,Personal Care,2/17/2012,430915820,Low,North America,Offline,3/20/2012,363934.74,524870.06,6422,160935.32000000007,30.661935641747224,February,2012,32 days
Sao Tome and Principe,Beverages,1/16/2011,180283772,CriticaLow,Sub-Saharan Africa,Offline,1/21/2011,280673.91,418936.05,8829,138262.14,33.00316122233931,January,2011,5 days
The Gambia,Baby Food,3/2/2014,494747245,Medium,Sub-Saharan Africa,Offline,3/20/2014,886215.78,1419101.52,5559,532885.74,37.55092447508618,March,2014,18 days
Kuwait,Fruits,4/30/2012,513417565,Medium,Middle East and North Africa,Online,5/18/2012,3612.24,4870.26,522,1258.0200000000004,25.830653804930343,April,2012,18 days
Slovenia,Beverages,10/23/2016,345718562,CriticaLow,Europe,Offline,11/25/2016,148141.4,221117,4660,72975.6,33.00316122233931,October,2016,33 days
Sierra Leone,Office Supplies,6/12/2016,621386563,High,Sub-Saharan Africa,Offline,12/14/2016,497662.08,617347.08,948,119684.99999999994,19.386987300563558,June,2016,185 days
Australia,Beverages,7/7/2014,240470397,High,Australia and Oceania,Offline,11/7/2014,298476.31,445508.05,9389,147031.74,33.00316122233931,July,2014,123 days
Azerbaijan,Office Supplies,6/13/2012,423331391,Medium,Middle East and North Africa,Online,7/24/2012,1060944.16,1316095.41,2021,255151.25,19.38698730056357,June,2012,41 days
Romania,Cosmetics,11/26/2010,660643374,High,Europe,Online,12/25/2010,2082940.3,3458252,7910,1375311.7,39.76898444647758,November,2010,29 days
Nicaragua,Beverages,8/2/2011,963392674,CriticaLow,Central America and the Caribbean,Offline,3/21/2011,259279.24,387002.2,8156,127722.96000000002,33.00316122233931,August,2011,134 days
Mali,Clothes,7/26/2011,512878119,Medium,Sub-Saharan Africa,Online,3/9/2011,31825.92,97040.64,888,65214.72,67.20351390922401,July,2011,139 days
Malaysia,Fruits,11/11/2011,810711038,Low,Asia,Offline,12/28/2011,43367.64,58471.11,6267,15103.470000000001,25.830653804930332,November,2011,47 days
Sierra Leone,Vegetables,1/6/2016,728815257,CriticaLow,Sub-Saharan Africa,Offline,6/29/2016,135031.05,228779.1,1485,93748.05000000002,40.97754121770739,January,2016,175 days
Mexico,Personal Care,7/30/2015,559427106,Medium,North America,Offline,8/8/2015,326815.89,471336.91,5767,144521.01999999996,30.661935641747213,July,2015,9 days
Mozambique,Household,10/2/2012,665095412,Low,Sub-Saharan Africa,Offline,2/15/2012,2697132.18,3586605.09,5367,889472.9099999997,24.79985634548909,October,2012,230 days
Cote d'Ivoire,Clothes,8/6/2012,114606559,CriticaLow,Sub-Saharan Africa,Online,6/27/2012,124794.88,380512.96,3482,255718.08000000002,67.20351390922401,August,2012,40 days
Fiji,Clothes,6/30/2010,647876489,CriticaLow,Australia and Oceania,Offline,1/8/2010,354995.2,1082418.4,9905,727423.2,67.20351390922401,June,2010,173 days
Austria,Cosmetics,2/23/2015,868214595,High,Europe,Offline,2/3/2015,749700.51,1244708.4,2847,495007.8899999999,39.76898444647758,February,2015,20 days
United Kingdom,,5/1/2012,955357205,Low,Europe,Online,2/14/2012,141716.28,188452.14,282,46735.860000000015,24.799856345489104,May,2012,77 days
Djibouti,Cosmetics,7/4/2014,259353148,High,Sub-Saharan Africa,Offline,4/19/2014,1899925.95,3154398,7215,1254472.05,39.76898444647758,July,2014,76 days
Australia,Cereal,9/6/2013,450563752,High,Australia and Oceania,Offline,2/7/2013,79869.02,140287.4,682,60418.37999999999,43.06757413709285,September,2013,211 days
San Marino,Baby Food,6/26/2013,569662845,Low,Europe,Online,1/7/2013,757245,1212580,4750,455335,37.55092447508618,June,2013,170 days
Cameroon,Office Supplies,7/11/2011,177636754,Medium,Sub-Saharan Africa,Online,11/15/2011,2896729.28,3593376.78,5518,696647.5,19.38698730056357,July,2011,127 days
Libya,Clothes,10/30/2010,705784308,High,Middle East and North Africa,Offline,11/17/2010,219197.44,668356.48,6116,449159.04,67.20351390922401,October,2010,18 days
Haiti,Cosmetics,10/13/2013,505716836,High,Central America and the Caribbean,Offline,11/16/2013,448977.65,745426,1705,296448.35,39.76898444647758,October,2013,34 days
Rwanda,Cosmetics,11/10/2013,699358165,High,Sub-Saharan Africa,Offline,11/25/2013,1178928.41,1957344.4,4477,778415.99,39.76898444647758,November,2013,15 days
Gabon,Personal Care,8/7/2012,228944623,Low,Sub-Saharan Africa,Offline,9/7/2012,490535.52,707454.88,8656,216919.36,30.661935641747213,August,2012,31 days
Belize,Clothes,7/25/2016,807025039,Medium,Central America and the Caribbean,Offline,7/9/2016,197048.32,600821.44,5498,403773.11999999994,67.20351390922401,July,2016,16 days
Lithuania,Office Supplies,10/24/2010,166460740,High,Europe,Offline,11/17/2010,4350343.52,5396577.27,8287,1046233.75,19.38698730056357,October,2010,24 days
Madagascar,Clothes,4/25/2015,610425555,Low,Sub-Saharan Africa,Offline,5/28/2015,263137.28,802333.76,7342,539196.48,67.20351390922401,April,2015,33 days
Turkmenistan,Office Supplies,4/23/2013,462405812,Medium,Asia,Online,5/20/2013,2630049.6,3262562.1,5010,632512.5,19.386987300563565,April,2013,27 days
Libya,Fruits,8/14/2015,816200339,Low,Middle East and North Africa,Online,9/30/2015,4657.16,6279.09,673,1621.9300000000003,25.830653804930336,August,2015,47 days
Democratic Republic of the Congo,Beverages,5/26/2011,585920464,CriticaLow,Sub-Saharan Africa,Online,7/15/2011,182506.39,272410.45,5741,89904.06,33.00316122,May,2011,50 days
Djibouti,Cereal,5/20/2017,555990016,High,Sub-Saharan Africa,Online,6/17/2017,1013704.16,1780539.2,8656,766835.0399999999,43.06757413709285,May,2017,28 days
Pakistan,Cosmetics,5/7/2013,231145322,Low,Middle East and North Africa,Offline,8/16/2013,2604860.36,4324782.4,9892,1719922.0400000005,39.768984446477596,May,2013,101 days
Mexico,Household,6/11/2014,986435210,CriticaLow,North America,Offline,12/12/2014,3494663.16,4647149.58,6954,1152486.42,24.799856345489097,June,2014,184 days
Federated States of Micronesia,Beverages,10/28/2014,217221009,CriticaLow,Australia and Oceania,Online,11/15/2014,298158.41,445033.55,9379,146875.14,33.00316122233931,October,2014,18 days
Laos,Vegetables,9/15/2011,789176547,CriticaLow,Asia,Offline,10/23/2011,339350.76,574951.92,3732,235601.16000000003,40.97754121770739,September,2011,38 days
Monaco,Baby Food,5/29/2012,688288152,High,Europe,Offline,2/6/2012,1373243.88,2198981.92,8614,825738.04,37.550924475086184,May,2012,113 days
Samoa,Cosmetics,7/20/2013,670854651,High,Australia and Oceania,Online,7/8/2013,2542187.82,4220728.8,9654,1678540.98,39.76898444647758,July,2013,12 days
Spain,Household,10/21/2012,213487374,Low,Europe,Offline,11/30/2012,2267963.02,3015902.51,4513,747939.4899999998,24.799856345489093,October,2012,40 days
Lebanon,Clothes,9/18/2012,663110148,Low,Middle East and North Africa,Online,8/10/2012,282562.56,861563.52,7884,579000.96,67.20351390922401,September,2012,39 days
Iran,Cosmetics,11/15/2016,286959302,High,Middle East and North Africa,Online,8/12/2016,1708748.37,2836990.8,6489,1128242.4299999997,39.76898444647758,November,2016,95 days
Zambia,Snacks,4/1/2011,122583663,Low,Sub-Saharan Africa,Online,5/1/2011,398042.4,623289.3,4085,225246.90000000002,36.13841918993315,April,2011,30 days
Kenya,Vegetables,3/18/2012,827844560,Low,Sub-Saharan Africa,Online,7/4/2012,587135.01,994765.42,6457,407630.41000000003,40.97754121770738,March,2012,108 days
Mexico,Personal Care,2/17/2012,430915820,Low,North America,Offline,3/20/2012,363934.74,524870.06,6422,160935.32000000007,30.661935641747224,February,2012,32 days
Sao Tome and Principe,Beverages,1/16/2011,180283772,CriticaLow,Sub-Saharan Africa,Offline,1/21/2011,280673.91,418936.05,8829,138262.14,33.00316122233931,January,2011,5 days
The Gambia,Baby Food,3/2/2014,494747245,Medium,Sub-Saharan Africa,Offline,3/20/2014,886215.78,1419101.52,5559,532885.74,37.55092447508618,March,2014,18 days
Kuwait,Fruits,4/30/2012,513417565,Medium,Middle East and North Africa,Online,5/18/2012,3612.24,4870.26,522,1258.0200000000004,25.830653804930343,April,2012,18 days
Slovenia,Beverages,10/23/2016,345718562,CriticaLow,Europe,Offline,11/25/2016,148141.4,221117,4660,72975.6,33.00316122233931,October,2016,33 days
Sierra Leone,Office Supplies,6/12/2016,621386563,High,Sub-Saharan Africa,Offline,12/14/2016,497662.08,617347.08,948,119684.99999999994,19.386987300563558,June,2016,185 days
Australia,Beverages,7/7/2014,240470397,High,Australia and Oceania,Offline,11/7/2014,298476.31,445508.05,9389,147031.74,33.00316122233931,July,2014,123 days
Azerbaijan,Office Supplies,6/13/2012,423331391,Medium,Middle East and North Africa,Online,7/24/2012,1060944.16,1316095.41,2021,255151.25,19.38698730056357,June,2012,41 days
Romania,Cosmetics,11/26/2010,660643374,High,Europe,Online,12/25/2010,2082940.3,3458252,7910,1375311.7,39.76898444647758,November,2010,29 days
Nicaragua,Beverages,8/2/2011,963392674,CriticaLow,Central America and the Caribbean,Offline,3/21/2011,259279.24,387002.2,8156,127722.96000000002,33.00316122233931,August,2011,134 days
Mali,Clothes,7/26/2011,512878119,Medium,Sub-Saharan Africa,Online,3/9/2011,31825.92,97040.64,888,65214.72,67.20351390922401,July,2011,139 days
Malaysia,Fruits,11/11/2011,810711038,Low,Asia,Offline,12/28/2011,43367.64,58471.11,6267,15103.470000000001,25.830653804930332,November,2011,47 days
Sierra Leone,Vegetables,1/6/2016,728815257,CriticaLow,Sub-Saharan Africa,Offline,6/29/2016,135031.05,228779.1,1485,93748.05000000002,40.97754121770739,January,2016,175 days
Mexico,Personal Care,7/30/2015,559427106,Medium,North America,Offline,8/8/2015,326815.89,471336.91,5767,144521.01999999996,30.661935641747213,July,2015,9 days
Mozambique,Household,10/2/2012,665095412,Low,Sub-Saharan Africa,Offline,2/15/2012,2697132.18,3586605.09,5367,889472.9099999997,24.79985634548909,October,2012,230 days
Cote d'Ivoire,Clothes,8/6/2012,114606559,CriticaLow,Sub-Saharan Africa,Online,6/27/2012,124794.88,380512.96,3482,255718.08000000002,67.20351390922401,August,2012,40 days
Fiji,Clothes,6/30/2010,647876489,CriticaLow,Australia and Oceania,Offline,1/8/2010,354995.2,1082418.4,9905,727423.2,67.20351390922401,June,2010,173 days
Austria,Cosmetics,2/23/2015,868214595,High,Europe,Offline,2/3/2015,749700.51,1244708.4,2847,495007.8899999999,39.76898444647758,February,2015,20 days
United Kingdom,,5/1/2012,955357205,Low,Europe,Online,2/14/2012,141716.28,188452.14,282,46735.860000000015,24.799856345489104,May,2012,77 days
Djibouti,Cosmetics,7/4/2014,259353148,High,Sub-Saharan Africa,Offline,4/19/2014,1899925.95,3154398,7215,1254472.05,39.76898444647758,July,2014,76 days
Australia,Cereal,9/6/2013,450563752,High,Australia and Oceania,Offline,2/7/2013,79869.02,140287.4,682,60418.37999999999,43.06757413709285,September,2013,211 days
San Marino,Baby Food,6/26/2013,569662845,Low,Europe,Online,1/7/2013,757245,1212580,4750,455335,37.55092447508618,June,2013,170 days
Cameroon,Office Supplies,7/11/2011,177636754,Medium,Sub-Saharan Africa,Online,11/15/2011,2896729.28,3593376.78,5518,696647.5,19.38698730056357,July,2011,127 days
Libya,Clothes,10/30/2010,705784308,High,Middle East and North Africa,Offline,11/17/2010,219197.44,668356.48,6116,449159.04,67.20351390922401,October,2010,18 days
